RTC_Data	RTC_Czas	GPS_Lat	GPS_Lon	 gps_wysokosc	gps_speed	gps_course	gps_satelite	gps_hdop(dokładność)	 GPS_Data	GPS_Godzina	Accel_X	Accel_Y	Accel_Z	Gyro_X	Gyro_Y	Gyro_Z	Temp_MPU	Temp_BMP	Pressure	Wysokosc_wyliczona	Temp_AHT	Wilgotnosc	MQ2_Analog	MQ2_Digital
2025.3.17	15.25.48	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.29.15	17.5.2025	0.027	-0.058	-0.995	1.771	-2.687	37.252	38.79	41.76	77.20	16954.97	39.97	10.73	1735	Wysoki poziom gazu
2025.3.17	15.25.58	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.29.25	17.5.2025	0.015	-0.059	-1.072	9.344	-0.947	50.473	38.84	41.77	76.61	16994.97	39.98	10.73	1751	Wysoki poziom gazu
2025.3.17	15.26.8	50.291031	20.146473	15793.50	6.26	144.23	0	180.00	10.29.35	17.5.2025	0.020	-0.064	-0.915	-5.954	-3.573	-5.893	38.88	41.77	76.00	17036.42	39.98	10.73	1751	Wysoki poziom gazu
2025.3.17	15.26.18	54.422211	20.363140	2104.50	6.26	144.23	111	140.00	10.29.44	17.5.2025	0.018	-0.051	-0.979	-1.496	-12.824	-22.565	38.88	41.78	75.39	17077.92	39.99	10.70	1750	Wysoki poziom gazu
2025.3.17	15.26.28	54.422356	20.362452	2132.60	6.26	144.23	111	140.00	10.29.55	17.5.2025	0.022	-0.064	-1.008	-7.450	3.664	-9.191	38.79	41.77	74.76	17121.83	39.99	10.73	1745	Wysoki poziom gazu
2025.3.17	15.26.38	54.422394	20.362278	2148.50	6.26	144.23	111	140.00	10.30.5	17.5.2025	0.021	-0.056	-0.932	4.855	2.534	-5.405	38.84	41.78	74.25	17156.87	39.99	10.70	1747	Wysoki poziom gazu
2025.3.17	15.26.48	54.422714	20.360838	6826.10	6.26	144.23	111	140.00	10.30.15	17.5.2025	0.023	-0.060	-1.000	4.305	-11.481	-12.489	38.88	41.78	73.66	17197.84	40.01	10.72	1746	Wysoki poziom gazu
2025.3.17	15.26.58	54.422714	20.360838	6826.10	6.26	144.23	111	140.00	10.30.15	17.5.2025	0.012	-0.057	-0.988	3.756	1.710	-3.298	38.84	41.78	73.19	17231.40	40.00	10.71	1745	Wysoki poziom gazu
2025.3.17	15.27.8	54.422791	20.358919	6847.20	6.26	144.23	111	140.00	10.30.36	17.5.2025	0.013	-0.055	-1.059	8.580	-7.756	-13.710	38.84	41.79	72.60	17272.96	40.02	10.70	1770	Wysoki poziom gazu
2025.3.17	15.27.18	54.422890	20.358156	6865.50	6.26	144.23	111	140.00	10.30.46	17.5.2025	0.017	-0.063	-0.995	-6.076	2.901	-5.252	38.93	41.79	72.08	17309.67	40.02	10.70	1757	Wysoki poziom gazu
2025.3.17	15.27.28	54.423042	20.357330	6888.50	6.26	144.23	111	140.00	10.30.56	17.5.2025	0.023	-0.068	-1.094	-5.771	-6.534	1.130	38.88	41.80	71.50	17351.70	40.02	10.72	1755	Wysoki poziom gazu
2025.3.17	15.27.38	54.423042	20.357330	6888.50	6.26	144.23	0	160.00	10.31.6	17.5.2025	0.011	-0.062	-1.103	8.489	-0.305	20.061	38.98	41.80	70.95	17391.01	40.02	10.69	1775	Wysoki poziom gazu
2025.3.17	15.27.49	54.423042	20.357330	6888.50	6.26	144.23	0	160.00	10.31.16	17.5.2025	0.016	-0.066	-1.103	-10.382	-6.382	29.374	38.79	41.81	70.44	17427.76	40.03	10.68	1727	Wysoki poziom gazu
2025.3.17	15.27.59	54.423042	20.357330	6888.50	6.26	144.23	0	160.00	10.31.16	17.5.2025	0.021	-0.062	-1.067	-5.466	2.260	54.046	38.84	41.81	69.93	17465.41	40.03	10.70	1758	Wysoki poziom gazu
2025.3.17	15.28.9	54.423042	20.357330	6888.50	6.26	144.23	0	160.00	10.27.5	17.5.2025	0.014	-0.058	-0.884	1.069	2.626	29.435	39.02	41.81	69.32	17510.03	40.03	10.70	1758	Wysoki poziom gazu
2025.3.17	15.28.19	54.423042	20.357330	6888.50	6.26	144.23	0	160.00	10.31.46	17.5.2025	0.023	-0.049	-0.970	4.580	-12.214	35.573	38.93	41.82	68.80	17548.03	40.04	10.71	1764	Wysoki poziom gazu
2025.3.17	15.28.29	54.423042	20.357330	6888.50	6.26	144.23	0	160.00	10.31.56	17.5.2025	0.011	-0.060	-1.031	-8.580	-2.718	45.374	38.93	41.82	68.24	17590.03	40.04	10.69	1765	Wysoki poziom gazu
2025.3.17	15.28.39	54.423042	20.357330	6888.50	6.26	144.23	0	160.00	10.32.6	17.5.2025	0.015	-0.062	-1.007	-1.740	-5.466	16.824	38.84	41.82	67.77	17624.88	40.04	10.68	1759	Wysoki poziom gazu
2025.3.17	15.28.49	54.402184	20.874809	1349.30	6.26	144.23	111	140.00	10.32.16	17.5.2025	0.012	-0.063	-1.075	0.733	-6.412	-17.771	38.88	41.83	67.32	17658.75	40.06	10.68	1755	Wysoki poziom gazu
2025.3.17	15.28.59	54.401512	20.879271	1414.40	6.26	144.23	111	140.00	10.32.26	17.5.2025	0.013	-0.070	-1.094	-10.046	-4.672	-24.885	38.88	41.83	66.84	17695.23	40.06	10.66	1769	Wysoki poziom gazu
2025.3.17	15.29.9	54.399124	20.880493	1511.50	6.26	144.23	111	140.00	10.32.36	17.5.2025	0.012	-0.055	-1.022	3.328	-5.191	-13.832	38.93	41.84	66.39	17729.74	40.06	10.68	1758	Wysoki poziom gazu
2025.3.17	15.29.19	54.397217	20.878273	1635.90	6.26	144.23	111	140.00	10.32.46	17.5.2025	0.007	-0.062	-1.103	-0.061	-0.305	-18.015	38.98	41.84	65.95	17762.96	40.07	10.69	1760	Wysoki poziom gazu
2025.3.17	15.29.29	54.396690	20.875669	1737.50	6.26	144.23	111	140.00	10.32.56	17.5.2025	0.016	-0.060	-1.081	1.435	-3.847	-45.527	38.88	41.84	65.43	17802.88	40.08	10.67	1775	Wysoki poziom gazu
2025.3.17	15.29.39	54.396942	20.874390	1763.40	6.26	144.23	111	140.00	10.33.6	17.5.2025	0.023	-0.069	-1.100	-4.336	-2.962	-45.557	38.98	41.85	64.94	17841.05	40.09	10.66	1767	Wysoki poziom gazu
2025.3.17	15.29.57	54.397202	20.873329	1830.60	6.26	144.23	111	140.00	10.33.16	17.5.2025	0.010	-0.054	-1.098	2.565	-4.977	-16.458	39.02	41.85	64.17	17900.82	40.10	10.65	1744	Wysoki poziom gazu
2025.3.17	15.30.7	54.397507	20.872389	1914.00	6.26	144.23	111	140.00	10.33.26	17.5.2025	0.009	-0.066	-1.114	-9.252	7.206	-2.656	38.98	41.86	63.69	17938.70	40.11	10.68	1780	Wysoki poziom gazu
2025.3.17	15.30.17	54.398136	20.871344	2043.40	6.26	144.23	111	140.00	10.33.44	17.5.2025	0.012	-0.065	-1.039	-9.802	2.534	-19.847	39.07	41.87	63.26	17972.92	40.11	10.66	1785	Wysoki poziom gazu
2025.3.17	15.30.27	54.398335	20.871460	2101.00	6.26	144.23	111	140.00	10.33.54	17.5.2025	0.016	-0.057	-1.068	-2.870	-19.878	-7.023	39.07	41.87	62.77	18011.67	40.13	10.66	1751	Wysoki poziom gazu
2025.3.17	15.30.37	54.398312	20.871395	2176.30	6.26	144.23	111	140.00	10.34.4	17.5.2025	0.015	-0.075	-1.087	5.649	-10.901	6.870	38.98	41.88	62.29	18050.33	40.13	10.66	1773	Wysoki poziom gazu
2025.3.17	15.30.47	54.397923	20.870918	2198.70	6.26	144.23	111	140.00	10.34.14	17.5.2025	0.027	-0.043	-0.834	-1.221	-9.099	46.321	39.07	41.89	61.66	18100.86	40.12	10.63	1767	Wysoki poziom gazu
2025.3.17	15.30.57	54.397781	20.870520	2245.90	6.26	144.23	111	140.00	10.34.24	17.5.2025	0.009	-0.070	-1.239	-29.924	8.550	56.824	39.07	41.89	61.17	18140.55	40.13	10.63	1776	Wysoki poziom gazu
2025.3.17	15.31.8	54.397869	20.870363	2302.10	6.26	144.23	111	140.00	10.34.34	17.5.2025	0.023	-0.056	-1.143	-1.710	-30.992	77.221	39.07	41.90	60.71	18178.72	40.15	10.64	1767	Wysoki poziom gazu
2025.3.17	15.31.18	54.397549	20.870083	2405.20	6.26	144.23	111	140.00	10.34.44	17.5.2025	0.027	-0.050	-0.861	-11.695	5.618	65.160	39.12	41.91	60.16	18223.53	40.15	10.63	1751	Wysoki poziom gazu
2025.3.17	15.31.28	54.397625	20.869425	2471.80	16.45	318.99	111	140.00	10.34.55	17.5.2025	0.011	-0.077	-1.155	-26.595	35.725	85.405	39.07	41.91	59.56	18273.22	40.16	10.62	1761	Wysoki poziom gazu
2025.3.17	15.31.38	54.397625	20.869425	2471.80	16.45	318.99	0	160.00	10.35.5	17.5.2025	-0.001	-0.078	-1.593	-40.092	-40.916	55.664	39.12	41.92	58.91	18328.08	40.17	10.62	1818	Wysoki poziom gazu
2025.3.17	15.31.48	54.397625	20.869425	2471.80	16.45	318.99	0	160.00	10.35.15	17.5.2025	-0.043	-0.191	-2.313	-78.443	34.626	83.664	39.07	41.92	58.19	18388.37	40.16	10.61	1766	Wysoki poziom gazu
2025.3.17	15.31.58	54.397625	20.869425	2471.80	16.45	318.99	0	160.00	10.35.25	17.5.2025	0.003	-0.011	-0.214	-17.710	39.786	70.779	39.07	41.93	57.54	18443.58	40.18	10.58	1787	Wysoki poziom gazu
2025.3.17	15.32.8	54.397625	20.869425	2471.80	16.45	318.99	0	160.00	10.35.35	17.5.2025	0.015	-0.092	-1.379	-42.198	-2.595	76.611	39.07	41.94	56.96	18493.44	40.18	10.58	1771	Wysoki poziom gazu
2025.3.17	15.32.18	54.397625	20.869425	2471.80	16.45	318.99	0	160.00	10.35.45	17.5.2025	-0.049	-0.148	-3.052	-2.351	114.015	74.015	39.17	41.94	56.39	18542.99	40.20	10.58	1774	Wysoki poziom gazu
2025.3.17	15.32.28	54.397625	20.869425	2471.80	16.45	318.99	0	160.00	10.35.55	17.5.2025	-0.027	-0.020	-0.540	-29.710	-6.382	104.855	39.12	41.94	55.70	18603.38	40.20	10.56	1782	Wysoki poziom gazu
2025.3.17	15.32.38	54.397625	20.869425	2471.80	16.45	318.99	0	160.00	10.36.5	17.5.2025	-0.149	-0.029	-1.594	61.863	-31.298	48.489	39.17	41.94	55.03	18662.52	40.19	10.54	1776	Wysoki poziom gazu
2025.3.17	15.32.48	54.397625	20.869425	2471.80	16.45	318.99	0	160.00	10.36.15	17.5.2025	0.009	-0.083	-1.495	-1.069	-33.069	3.359	39.12	41.96	54.48	18712.06	40.20	10.49	1802	Wysoki poziom gazu
2025.3.17	15.32.58	54.397625	20.869425	2471.80	16.45	318.99	0	160.00	10.36.25	17.5.2025	0.022	-0.060	-0.928	33.527	-28.641	43.817	39.17	41.96	53.88	18765.79	40.22	10.47	1799	Wysoki poziom gazu
2025.3.17	15.33.9	54.697693	20.313711	816.30	16.45	318.99	111	140.00	10.36.35	17.5.2025	-0.032	-0.092	-2.413	38.260	93.954	28.427	39.17	41.96	53.31	18817.45	40.22	10.48	1803	Wysoki poziom gazu
2025.3.17	15.33.19	54.695728	20.315075	800.20	16.45	318.99	111	140.00	10.36.45	17.5.2025	0.039	-0.040	-0.415	0.427	-15.053	-103.847	39.17	41.97	52.68	18874.94	40.23	10.46	1804	Wysoki poziom gazu
2025.3.17	15.33.29	54.691311	20.318672	800.20	154.98	178.26	111	140.00	10.36.55	17.5.2025	0.009	-0.111	-1.860	50.351	-22.168	20.489	39.17	41.97	52.10	18928.17	40.25	10.44	1807	Wysoki poziom gazu
2025.3.17	15.33.39	54.691311	20.318672	785.30	154.98	178.26	111	150.00	10.37.6	17.5.2025	0.036	-0.084	-1.566	19.237	-69.221	46.779	39.07	41.97	51.51	18983.57	40.24	10.47	1816	Wysoki poziom gazu
2025.3.17	15.33.49	54.691311	20.318672	785.30	154.98	178.26	0	140.00	10.37.16	17.5.2025	0.034	-0.032	-0.529	-3.756	36.061	56.336	39.02	41.98	50.95	19036.17	40.27	10.44	1814	Wysoki poziom gazu
2025.3.17	15.33.59	54.691311	20.318672	785.30	154.98	178.26	0	140.00	10.37.26	17.5.2025	-0.014	-0.110	-2.076	-17.893	50.840	-21.008	39.21	41.99	50.39	19089.20	40.25	10.43	1820	Wysoki poziom gazu
2025.3.17	15.34.9	54.691311	20.318672	785.30	154.98	178.26	0	140.00	10.37.36	17.5.2025	0.035	-0.127	-1.799	-59.389	-49.435	-28.000	39.07	42.00	49.88	19138.33	40.28	10.42	1826	Wysoki poziom gazu
2025.3.17	15.34.19	54.691311	20.318672	785.30	154.98	178.26	0	140.00	10.37.46	17.5.2025	0.040	-0.026	-0.446	20.061	16.489	-90.260	39.17	42.00	49.31	19192.84	40.29	10.42	1833	Wysoki poziom gazu
2025.3.17	15.34.29	54.691311	20.318672	785.30	154.98	178.26	0	140.00	10.37.56	17.5.2025	-0.444	0.253	-2.843	15.847	26.351	-61.557	39.02	42.01	48.74	19249.11	40.29	10.41	1808	Wysoki poziom gazu
2025.3.17	15.34.39	54.691311	20.318672	785.30	154.98	178.26	0	140.00	10.38.6	17.5.2025	0.084	-0.046	-1.322	-24.611	80.092	-54.290	39.17	42.02	48.15	19307.03	40.30	10.35	1827	Wysoki poziom gazu
2025.3.17	15.34.49	54.691311	20.318672	785.30	154.98	178.26	0	140.00	10.38.16	17.5.2025	0.022	-0.052	-0.858	3.725	35.481	-37.008	39.17	42.02	47.60	19361.52	40.31	10.39	1839	Wysoki poziom gazu
2025.3.17	15.34.59	54.691311	20.318672	785.30	154.98	178.26	0	140.00	10.38.26	17.5.2025	-0.023	-0.149	-2.263	-58.718	52.031	-79.053	39.17	42.03	47.15	19406.34	40.31	10.36	1835	Wysoki poziom gazu
2025.3.17	15.35.10	54.685741	20.290525	1710.30	154.98	178.26	111	130.00	10.38.36	17.5.2025	0.022	-0.059	-0.906	-58.718	4.000	-87.511	39.12	42.04	46.62	19460.03	40.34	10.32	1838	Wysoki poziom gazu
2025.3.17	15.35.20	54.688354	20.288015	1735.80	154.98	178.26	111	130.00	10.38.46	17.5.2025	0.026	-0.055	-0.913	42.351	12.885	-40.305	39.12	42.05	46.14	19509.45	40.35	10.34	1844	Wysoki poziom gazu
2025.3.17	15.35.30	54.688354	20.288015	1735.80	154.98	178.26	110	140.00	10.38.56	17.5.2025	-0.034	-0.080	-2.210	1.405	69.099	-48.672	39.21	42.06	45.60	19564.46	40.37	10.33	1839	Wysoki poziom gazu
2025.3.17	15.35.40	54.691681	20.286612	1769.50	154.98	178.26	110	230.00	10.39.6	17.5.2025	-0.013	-0.030	-1.331	-68.550	-4.397	-58.779	39.07	42.08	45.08	19618.34	40.38	10.31	1846	Wysoki poziom gazu
2025.3.17	15.35.50	54.691681	20.286612	1769.50	154.98	178.26	110	230.00	10.39.6	17.5.2025	0.032	-0.043	-0.597	16.458	7.450	-52.794	39.17	42.08	44.55	19674.04	40.39	10.29	1862	Wysoki poziom gazu
2025.3.17	15.36.0	54.691669	20.287994	2084.40	154.98	178.26	111	130.00	10.39.27	17.5.2025	-0.027	-0.117	-2.420	-58.290	43.664	-70.534	39.17	42.10	44.13	19718.14	40.40	10.31	1861	Wysoki poziom gazu
2025.3.17	15.36.10	54.692410	20.287710	2113.70	154.98	178.26	111	130.00	10.39.37	17.5.2025	0.034	-0.084	-1.016	-55.450	24.031	-68.977	39.17	42.11	43.60	19775.11	40.42	10.25	1857	Wysoki poziom gazu
2025.3.17	15.36.20	54.694954	20.286266	2058.50	154.98	178.26	111	130.00	10.39.47	17.5.2025	0.028	-0.092	-0.757	39.237	20.000	-56.519	39.02	42.12	43.12	19826.52	40.42	10.28	1866	Wysoki poziom gazu
2025.3.17	15.36.30	54.696571	20.285818	1903.00	154.98	178.26	111	130.00	10.39.57	17.5.2025	-0.022	-0.104	-2.155	-3.908	69.160	-57.985	39.12	42.13	42.65	19877.43	40.43	10.27	1869	Wysoki poziom gazu
2025.3.17	15.36.40	54.697575	20.285707	1741.40	154.98	178.26	111	130.00	10.40.7	17.5.2025	0.004	-0.086	-1.448	-59.359	28.092	-60.336	39.07	42.14	42.14	19934.19	40.43	10.25	1872	Wysoki poziom gazu
2025.3.17	15.36.50	54.698196	20.285854	1632.10	154.98	178.26	111	130.00	10.40.17	17.5.2025	0.038	-0.056	-0.474	13.618	18.321	-46.137	39.02	42.14	41.58	19996.20	40.46	10.22	1882	Wysoki poziom gazu
2025.3.17	15.37.0	54.698231	20.286039	1635.60	154.98	178.26	111	130.00	10.40.27	17.5.2025	-0.032	-0.143	-2.307	30.626	59.328	-71.481	39.07	42.15	41.18	20040.71	40.47	10.22	1881	Wysoki poziom gazu
2025.3.17	15.37.11	54.697823	20.286295	1849.10	154.98	178.26	111	130.00	10.40.37	17.5.2025	0.000	-0.048	-0.776	4.336	34.473	-50.443	39.12	42.16	40.70	20095.08	40.49	10.23	1883	Wysoki poziom gazu
2025.3.17	15.37.21	54.694576	20.287920	2744.30	154.98	178.26	111	130.00	10.40.47	17.5.2025	0.025	-0.047	-0.939	2.351	50.931	-38.321	39.12	42.18	40.25	20145.23	40.49	10.22	1897	Wysoki poziom gazu
2025.3.17	15.37.31	54.694714	20.288368	2836.40	154.98	178.26	111	130.00	10.40.57	17.5.2025	0.003	-0.125	-2.424	-57.038	14.901	-71.023	39.12	42.18	39.81	20196.08	40.50	10.20	1901	Wysoki poziom gazu
2025.3.17	15.37.41	54.694714	20.288368	2836.40	154.98	178.26	10	340.00	10.41.7	17.5.2025	0.009	-0.111	-1.831	-87.115	-11.298	-60.061	39.02	42.19	39.35	20249.73	40.50	10.19	1901	Wysoki poziom gazu
2025.3.17	15.37.51	54.694714	20.288368	2836.40	154.98	178.26	10	340.00	10.41.7	17.5.2025	0.042	-0.043	-0.391	20.214	17.832	-68.611	39.12	42.20	38.92	20299.54	40.51	10.20	1904	Wysoki poziom gazu
2025.3.17	15.38.1	54.694714	20.288368	2836.40	154.98	178.26	0	340.00	10.41.28	17.5.2025	0.015	-0.105	-1.657	38.626	49.405	-53.771	39.02	42.21	38.47	20353.18	40.53	10.16	1911	Wysoki poziom gazu
2025.3.17	15.38.11	54.694714	20.288368	2836.40	154.98	178.26	0	340.00	10.41.38	17.5.2025	-0.025	-0.106	-2.208	-39.573	56.427	-70.382	39.17	42.22	38.01	20407.65	40.55	10.18	1913	Wysoki poziom gazu
2025.3.17	15.38.21	54.606949	20.360313	1433.50	154.98	178.26	111	130.00	10.41.48	17.5.2025	0.028	-0.049	-0.818	2.840	13.344	-57.099	39.02	42.23	37.63	20453.73	40.56	10.16	1917	Wysoki poziom gazu
2025.3.17	15.38.31	54.609280	20.360741	1320.70	154.98	178.26	111	130.00	10.41.58	17.5.2025	0.011	-0.056	-1.289	33.160	8.519	-54.809	39.02	42.25	37.32	20490.55	40.56	10.16	1925	Wysoki poziom gazu
2025.3.17	15.38.41	54.611652	20.359928	1241.20	154.98	178.26	111	130.00	10.42.8	17.5.2025	0.021	-0.057	-0.937	-8.000	-16.214	-44.183	39.07	42.26	37.02	20527.93	40.57	10.15	1930	Wysoki poziom gazu
2025.3.17	15.38.51	54.614132	20.360458	1302.50	154.98	178.26	111	130.00	10.42.18	17.5.2025	0.020	-0.067	-1.061	-6.015	2.779	8.366	39.07	42.26	36.75	20561.11	40.59	10.14	1931	Wysoki poziom gazu
2025.3.17	15.39.1	54.615154	20.364082	1330.20	154.98	178.26	111	130.00	10.42.28	17.5.2025	0.014	-0.060	-1.118	-12.641	-9.344	73.527	39.07	42.27	36.48	20594.25	40.59	10.14	1931	Wysoki poziom gazu
2025.3.17	15.39.12	54.614006	20.367538	1392.10	154.98	178.26	111	130.00	10.42.39	17.5.2025	0.027	-0.052	-1.086	5.893	5.130	98.595	39.02	42.28	36.21	20627.38	40.60	10.13	1937	Wysoki poziom gazu
2025.3.17	15.39.22	54.611855	20.366844	1468.10	154.98	178.26	111	130.00	10.42.49	17.5.2025	0.030	-0.045	-1.055	14.901	-1.008	117.832	39.07	42.29	35.88	20669.16	40.61	10.12	1959	Wysoki poziom gazu
2025.3.17	15.39.32	54.611176	20.362844	1549.40	154.98	178.26	111	130.00	10.42.59	17.5.2025	0.030	-0.045	-0.986	4.061	-3.542	126.626	38.98	42.30	35.58	20706.69	40.61	10.14	1941	Wysoki poziom gazu
2025.3.17	15.39.42	54.611416	20.361712	1665.80	154.98	178.26	111	130.00	10.43.9	17.5.2025	0.029	-0.034	-0.911	1.985	4.366	115.328	38.98	42.31	35.26	20747.68	40.63	10.08	1946	Wysoki poziom gazu
2025.3.17	15.39.52	54.611534	20.360893	1734.00	154.98	178.26	111	130.00	10.43.19	17.5.2025	0.026	-0.055	-1.070	8.977	3.176	97.954	38.98	42.32	34.97	20784.06	40.65	10.12	1949	Wysoki poziom gazu
2025.3.17	15.40.2	54.611397	20.360289	1802.80	154.98	178.26	111	130.00	10.43.29	17.5.2025	0.016	-0.046	-0.911	-13.466	-7.939	78.992	38.98	42.33	34.70	20818.78	40.67	10.11	1951	Wysoki poziom gazu
2025.3.17	15.40.12	54.611080	20.359810	1886.40	154.98	178.26	111	130.00	10.43.39	17.5.2025	0.019	-0.052	-0.924	1.740	-7.176	43.084	39.02	42.34	34.40	20858.37	40.67	10.07	1956	Wysoki poziom gazu
2025.3.17	15.40.22	54.611053	20.359501	1966.90	154.98	178.26	111	130.00	10.43.49	17.5.2025	0.015	-0.059	-1.009	-9.557	1.038	-3.450	38.98	42.35	34.11	20895.79	40.67	10.09	1955	Wysoki poziom gazu
2025.3.17	15.40.32	54.610920	20.358912	2017.10	154.98	178.26	111	130.00	10.43.59	17.5.2025	0.025	-0.056	-0.903	1.924	-2.260	-34.595	39.07	42.36	33.85	20929.92	40.69	10.07	1961	Wysoki poziom gazu
2025.3.17	15.40.42	54.610126	20.359205	2138.30	154.98	178.26	111	130.00	10.44.9	17.5.2025	0.021	-0.048	-0.886	-0.061	-0.733	-50.229	38.88	42.37	33.58	20965.80	40.71	10.07	1967	Wysoki poziom gazu
2025.3.17	15.40.52	54.609570	20.358992	2252.20	154.98	178.26	111	130.00	10.44.19	17.5.2025	0.021	-0.055	-1.022	-0.672	0.885	-68.427	38.98	42.37	33.32	21000.41	40.71	10.07	1963	Wysoki poziom gazu
2025.3.17	15.41.2	54.609436	20.358486	2317.70	154.98	178.26	111	130.00	10.44.29	17.5.2025	0.021	-0.058	-1.104	-17.618	-6.718	-84.672	38.98	42.38	33.05	21035.64	40.72	10.06	1995	Wysoki poziom gazu
2025.3.17	15.41.13	54.609612	20.357773	2375.10	154.98	178.26	111	130.00	10.44.40	17.5.2025	0.021	-0.052	-1.075	-1.405	-16.794	-76.122	39.12	42.39	32.80	21070.00	40.74	10.04	1971	Wysoki poziom gazu
2025.3.17	15.41.23	54.609875	20.357073	2421.60	154.98	178.26	111	130.00	10.44.50	17.5.2025	0.017	-0.054	-1.068	-0.916	-17.405	-63.084	39.07	42.40	32.51	21109.49	40.74	10.04	2091	Wysoki poziom gazu
2025.3.17	15.41.33	54.610168	20.356398	2452.00	154.98	178.26	111	130.00	10.45.0	17.5.2025	0.017	-0.063	-0.985	-6.626	-3.176	-47.328	38.98	42.41	32.27	21141.17	40.75	10.07	1984	Wysoki poziom gazu
2025.3.17	15.41.43	54.610168	20.356398	2452.00	154.98	178.26	0	190.00	10.45.10	17.5.2025	0.016	-0.056	-0.915	-0.458	0.061	-18.534	39.02	42.42	31.96	21183.98	40.75	10.03	2017	Wysoki poziom gazu
2025.3.17	15.41.53	54.610168	20.356398	2452.00	154.98	178.26	0	190.00	10.45.20	17.5.2025	0.010	-0.064	-1.135	-7.939	-10.260	7.573	38.98	42.43	31.67	21224.92	40.77	10.03	1971	Wysoki poziom gazu
2025.3.17	15.42.3	54.610168	20.356398	2452.00	154.98	178.26	0	190.00	10.45.30	17.5.2025	0.018	-0.058	-0.998	0.733	1.527	38.534	39.02	42.44	31.34	21270.01	40.78	10.00	1978	Wysoki poziom gazu
2025.3.17	15.42.13	54.610168	20.356398	2452.00	154.98	178.26	0	190.00	10.45.39	17.5.2025	0.022	-0.062	-1.045	-2.901	2.290	54.595	39.12	42.45	31.09	21305.19	40.80	10.00	1978	Wysoki poziom gazu
2025.3.17	15.42.23	54.419559	20.362455	1081.30	154.98	178.26	111	130.00	10.45.49	17.5.2025	0.022	-0.051	-1.030	5.740	3.908	64.275	38.98	42.46	30.85	21339.48	40.81	9.99	2021	Wysoki poziom gazu
2025.3.17	15.42.33	54.421673	20.362686	1104.80	154.98	178.26	111	130.00	10.46.0	17.5.2025	0.011	-0.058	-1.096	2.321	4.519	52.519	39.02	42.46	30.59	21377.07	40.82	10.01	2000	Wysoki poziom gazu
2025.3.17	15.42.43	54.424656	20.362720	1256.50	154.98	178.26	111	130.00	10.46.10	17.5.2025	0.017	-0.059	-0.989	-4.244	0.122	41.863	39.07	42.48	30.32	21414.55	40.83	10.00	1993	Wysoki poziom gazu
2025.3.17	15.42.53	54.426815	20.364367	1297.60	154.98	178.26	111	130.00	10.46.20	17.5.2025	0.015	-0.063	-1.031	2.595	-0.183	21.405	39.07	42.48	30.06	21452.20	40.85	9.99	2032	Wysoki poziom gazu
2025.3.17	15.43.3	54.427292	20.368248	1353.40	154.98	178.26	1000	120.00	10.46.30	17.5.2025	0.021	-0.063	-1.082	-2.351	0.947	10.382	39.17	42.48	29.82	21487.04	40.86	9.98	2041	Wysoki poziom gazu
2025.3.17	15.43.14	54.426247	20.370907	1422.30	154.98	178.26	1000	120.00	10.46.40	17.5.2025	0.021	-0.060	-1.107	-5.710	-13.160	-2.168	39.02	42.50	29.59	21520.99	40.85	9.97	2019	Wysoki poziom gazu
2025.3.17	15.43.24	54.422718	20.369286	1466.90	154.98	178.26	1000	120.00	10.46.50	17.5.2025	0.027	-0.069	-1.001	8.977	-7.847	-9.771	38.98	42.51	29.32	21560.54	40.88	9.98	2029	Wysoki poziom gazu
2025.3.17	15.43.34	54.422428	20.363550	254.90	154.98	178.26	100	480.00	10.47.0	17.5.2025	0.018	-0.054	-0.954	1.527	2.779	-3.908	38.98	42.52	29.03	21603.25	40.89	9.96	2015	Wysoki poziom gazu
2025.3.17	15.43.44	54.422905	20.361652	253.00	154.98	178.26	101	250.00	10.47.10	17.5.2025	0.017	-0.066	-1.042	-4.214	2.198	-23.115	39.17	42.53	28.79	21638.48	40.90	9.94	1392	Wysoki poziom gazu
2025.3.17	15.43.54	54.425167	20.358673	224.60	154.98	178.26	1000	120.00	10.47.20	17.5.2025	0.023	-0.068	-1.090	1.863	-3.481	-6.748	39.12	42.54	28.49	21684.46	40.90	9.95	2077	Wysoki poziom gazu
2025.3.17	15.44.4	54.428616	20.354675	149.90	154.98	178.26	1000	120.00	10.47.30	17.5.2025	0.026	-0.056	-1.029	7.664	-5.527	-22.382	39.17	42.55	28.20	21729.72	40.92	9.96	2086	Wysoki poziom gazu
2025.3.17	15.44.14	54.431618	20.351498	97.10	154.98	178.26	1000	120.00	10.47.40	17.5.2025	0.020	-0.052	-0.976	2.076	-5.466	-30.076	39.21	42.56	27.98	21762.53	40.94	9.95	2064	Wysoki poziom gazu
2025.3.17	15.44.24	54.431618	20.351498	97.10	154.98	178.26	1000	120.00	10.47.40	17.5.2025	0.033	-0.062	-0.938	4.855	-9.527	-25.863	39.12	42.57	27.74	21800.37	40.95	9.94	2057	Wysoki poziom gazu
2025.3.17	15.44.34	54.438747	20.347509	-0.80	154.98	178.26	1000	120.00	10.48.1	17.5.2025	0.021	-0.056	-0.911	-0.489	-0.244	5.008	39.21	42.58	27.54	21830.26	40.94	9.94	2079	Wysoki poziom gazu
